event_id,template_id,customer_id,channel,message,order_id,account_tier,created_at,sla_due_at,intent,sentiment,priority,expected_policy,expected_action,reviewed_by
evt_00701,delivery_issue:01,cust_0394,phone,"Hey - the parcel with the annual subscription is running behind schedule, and I am not happy about how long it has taken. Appreciate it.",ord_36752,enterprise,2026-04-22T08:08:00+00:00,2026-04-25T02:08:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00702,general_question:05,cust_0648,chat,"Good morning, what payment methods work for the annual subscription. Please advise. Thanks.",ord_70197,free,2026-04-10T12:44:00+00:00,2026-04-11T01:44:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00703,general_question:12,cust_0190,email,Hey - are spare parts available for the standing desk. Please advise. Thanks.,ord_93283,standard,2026-04-13T19:38:00+00:00,2026-04-15T11:38:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00704,delivery_issue:11,cust_0454,social,"Happy with the service overall, just nobody has been able to deliver the replacement charger yet. Appreciate it.",ord_93114,standard,2026-04-23T16:04:00+00:00,2026-04-24T21:04:00+00:00,delivery_issue,positive,normal,offer_credit,apply_credit,synthetic_generator
evt_00705,refund_request:05,cust_0680,phone,"Hi, the order 88214 arrived damaged so I want compensation for it. At this point I have run out of patience.",ord_82598,enterprise,2026-04-17T16:00:00+00:00,2026-04-19T23:00:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00706,ambiguous:04,cust_0215,phone,Quick question - what are my options if the replacement charger never shows up. Please let me know.,ord_27031,enterprise,2026-05-06T07:08:00+00:00,2026-05-07T21:08:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00707,ambiguous:05,cust_0243,email,"Good morning, this is the second delivry of teh standing desk you have got wrong, which is really not good enough.",ord_39029,standard,2026-04-07T09:01:00+00:00,2026-04-07T12:01:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00708,complaint:10,cust_0558,social,"Hello, I have received three contradictory answers about order 88214. At this point I have run out of patience.",ord_26085,free,2026-04-29T23:35:00+00:00,2026-05-01T18:35:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00709,general_question:06,cust_0607,phone,do you ship the blue headphones internationally. Please advise. Regards.,ord_55809,free,2026-04-30T01:38:00+00:00,2026-04-30T11:38:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00710,delivery_issue:05,cust_0867,email,"Hi, it has been two weeks and the running shoes has not reached me.",ord_46372,standard,2026-04-28T23:42:00+00:00,2026-05-01T22:42:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00711,complaint:08,cust_0040,email,"Hi, your process for the replacement charger has cost me an entire afternoon, which is really not good enough. Regards.",ord_92894,standard,2026-05-04T03:03:00+00:00,2026-05-07T03:03:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00712,general_question:09,cust_0061,phone,"Hello, can order 40917 be gift wrapped. pls advise. Thanks.",ord_92311,standard,2026-04-17T07:24:00+00:00,2026-04-17T08:24:00+00:00,general_question,neutral,high,auto_resolve,knowledge_response,synthetic_generator
evt_00713,general_question:08,cust_0035,chat,"Good morning, Quick question - how long does the running shoes usually take to arrive. Appreciate it.",ord_59298,free,2026-05-01T14:37:00+00:00,2026-05-02T10:37:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00714,delivery_issue:09,cust_0416,phone,"Hello, delivry of the annual subscription keeps getting rescheduled, which is really not good enough.",ord_94994,standard,2026-04-11T02:17:00+00:00,2026-04-12T21:17:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00715,tracking_request:09,cust_0643,email,"Good morning, what does the courier say about my monthly plan at the moment. Please advise.",ord_35709,enterprise,2026-05-05T11:49:00+00:00,2026-05-07T01:49:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00716,refund_request:08,cust_0105,email,"please cancel order 88214 and put the amount back on my card, and I am not happy about how long it has taken. Regards.",ord_71086,standard,2026-04-13T11:39:00+00:00,2026-04-14T20:39:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00717,refund_request:03,cust_0337,email,"Hi, I no longer want the replacement charger and expect the amount returned.",ord_16373,enterprise,2026-04-06T12:54:00+00:00,2026-04-07T20:54:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00718,complaint:03,cust_0536,email,"Hello, nobody in your team seems to take the running shoes seriously, whenever you get a chance.",ord_58868,free,2026-04-14T04:02:00+00:00,2026-04-16T03:02:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_00719,tracking_request:03,cust_0602,chat,"Good morning, any news on when the replacement charger will get here. No rush at all, you have been helpful. Please let me know.",ord_44600,standard,2026-04-14T04:24:00+00:00,2026-04-16T17:24:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00720,delivery_issue:06,cust_0474,social,"Good morning, Quick question - the the replacement charger order missed its promised window. Appreciate it.",ord_31665,standard,2026-04-10T04:25:00+00:00,2026-04-11T22:25:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00721,general_question:13,cust_0602,email,"Hey - what happens to my subscription if I pause my monthly plan. Your team has been great so far, thank you. Please let me know.",ord_15159,standard,2026-04-16T21:47:00+00:00,2026-04-18T23:47:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00722,general_question:11,cust_0724,social,"Hi, Happy with the service overall, just do I need an account to buy my monthly plan.",ord_55482,free,2026-04-27T16:02:00+00:00,2026-04-28T20:02:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00723,complaint:02,cust_0765,email,"I have wasted hours on teh running shoes with no resolution, which is really not good enough. Appreciate it.",ord_40069,standard,2026-05-04T19:48:00+00:00,2026-05-05T22:48:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00724,tracking_request:00,cust_0510,email,"Hello, where is my my monthly plan right now. Your team has been great so far, thank you. Thanks.",ord_72972,free,2026-04-20T09:18:00+00:00,2026-04-22T21:18:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00725,refund_request:03,cust_0294,social,"Hi, I no longer want the kitchen scale and expect the amount returned, whenever you get a chance. Appreciate it.",ord_78205,enterprise,2026-04-27T21:19:00+00:00,2026-04-28T23:19:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00726,ambiguous:02,cust_0701,phone,"Hello, no idea where the replacement charger is, can someone actually look into this, which is really not good enough. Regards.",ord_65606,free,2026-04-23T12:29:00+00:00,2026-04-25T09:29:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00727,complaint:08,cust_0709,phone,Hey - This is disappointing - your process for the replacement charger has cost me an entire afternoon.,ord_15783,free,2026-04-10T04:41:00+00:00,2026-04-12T08:41:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00728,delivery_issue:01,cust_0723,phone,Hey - the parcel with the wireless keyboard is running behind schedule. This has been a frustrating experience.,ord_19863,free,2026-04-25T10:10:00+00:00,2026-04-26T17:10:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00729,complaint:12,cust_0253,phone,This is disappointing - I keep being promised callbacks about the replacement charger that never happen. Regards.,ord_44701,free,2026-05-02T02:37:00+00:00,2026-05-04T00:37:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00730,delivery_issue:02,cust_0323,email,"Good morning, order 40917 was meant to arrive on Tuesday and it is still not here. Appreciate it.",ord_11478,enterprise,2026-05-04T10:42:00+00:00,2026-05-07T04:42:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00731,delivery_issue:12,cust_0457,social,"Hi, Hello, the estimated date for my monthly plan has passed with no update. Thanks. Please let me know.",ord_72110,standard,2026-04-11T09:04:00+00:00,2026-04-11T17:04:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00732,complaint:06,cust_0613,email,Hey - This is disappointing - every person I speak to about the wireless keyboard tells me something different. Appreciate it.,ord_95651,free,2026-04-22T15:08:00+00:00,2026-04-23T22:08:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00733,general_question:08,cust_0553,chat,Quick question - how long does the wireless keyboard usually take to arrive.,ord_24022,free,2026-04-17T17:56:00+00:00,2026-04-20T08:56:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00734,delivery_issue:11,cust_0180,email,"Good morning, Hello, nobody has been able to deliver the replacement charger yet. Thanks. Please let me know.",ord_22373,free,2026-04-12T05:36:00+00:00,2026-04-12T12:36:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00735,delivery_issue:08,cust_0796,social,"Hi, order 88214 was returned to sender without anyone contacting me. Your team has been great so far, thank you. Thanks.",ord_49150,standard,2026-04-25T12:47:00+00:00,2026-04-25T23:47:00+00:00,delivery_issue,positive,normal,offer_credit,apply_credit,synthetic_generator
evt_00736,general_question:03,cust_0485,chat,"Hello, Hello, is my monthly plan covered by your returns window. Thanks. Appreciate it.",ord_98803,standard,2026-04-19T21:40:00+00:00,2026-04-22T00:40:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00737,tracking_request:12,cust_0582,chat,"Hi, can you confirm the expected date for my monthly plan. Really appreciate the quick responses previously.",ord_17326,standard,2026-04-30T17:54:00+00:00,2026-05-01T06:54:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00738,ambiguous:05,cust_0740,email,"Hey - this is the second delivry of teh standing desk you have got wrong, and I am not happy about how long it has taken. Regards.",ord_35256,enterprise,2026-04-13T01:42:00+00:00,2026-04-15T04:42:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00739,tracking_request:03,cust_0648,chat,Quick question - any news on when the kitchen scale will get here. Regards.,ord_60502,free,2026-04-12T14:07:00+00:00,2026-04-13T08:07:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00740,refund_request:01,cust_0353,chat,Hey - Thanks for the help earlier - please reverse the charge on the running shoes. Regards.,ord_31494,standard,2026-04-14T05:12:00+00:00,2026-04-16T23:12:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_00741,delivery_issue:05,cust_0747,chat,"Good morning, Honestly, it has been two weeks and the replacement charger has not reached me. I expected better than this. Appreciate it.",ord_54868,standard,2026-04-13T04:52:00+00:00,2026-04-13T14:52:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00742,refund_request:11,cust_0023,email,"Hello, This is disappointing - is it possible to undo the purchase of the replacement charger. Regards.",ord_83801,free,2026-04-08T21:25:00+00:00,2026-04-10T08:25:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00743,complaint:08,cust_0094,social,"Hello, your process for order 40917 has cost me an entire afternoon. I have had to chase this repeatedly.",ord_77730,free,2026-04-07T09:48:00+00:00,2026-04-10T01:48:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00744,complaint:05,cust_0507,email,"Hey - I am extremely let down by how the blue headphones was managed, whenever you get a chance.",ord_55165,enterprise,2026-04-07T07:53:00+00:00,2026-04-08T04:53:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00745,general_question:09,cust_0256,chat,"Hello, can the running shoes be gift wrapped. Please advise. Regards.",ord_42981,free,2026-04-09T15:54:00+00:00,2026-04-12T09:54:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00746,refund_request:11,cust_0867,chat,"Hi there, is it possible to undo the purchase of order 40917. Appreciate it.",ord_68326,free,2026-05-06T08:45:00+00:00,2026-05-07T10:45:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00747,delivery_issue:10,cust_0045,social,the tracking for order 88214 has not moved in five days. Please advise. Appreciate it.,ord_63149,standard,2026-04-11T08:01:00+00:00,2026-04-11T10:01:00+00:00,delivery_issue,neutral,high,offer_credit,apply_credit,synthetic_generator
